,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,boolean_data_education
2191,48,management,married,tertiary,no,363,no,no,cellular,18,nov,67,1,-1,0,unknown,no,False
2192,26,admin.,single,secondary,no,236,yes,yes,cellular,18,may,8,2,-1,0,unknown,no,False
2193,39,admin.,single,unknown,no,0,yes,no,cellular,11,may,62,1,-1,0,unknown,no,False
2194,47,management,married,tertiary,no,-50,no,yes,cellular,7,jul,175,1,-1,0,unknown,no,False
2195,23,entrepreneur,single,primary,no,4,yes,no,unknown,13,may,395,2,-1,0,unknown,yes,True
2196,54,management,divorced,tertiary,no,26306,yes,no,cellular,11,feb,27,1,84,3,failure,no,False
2197,38,admin.,married,secondary,no,46,yes,yes,unknown,6,may,195,1,-1,0,unknown,no,False
2198,33,technician,married,secondary,no,575,no,yes,cellular,4,feb,254,2,-1,0,unknown,no,False
2199,35,admin.,divorced,secondary,no,148,no,yes,cellular,8,jul,199,1,-1,0,unknown,no,False
2200,52,services,married,secondary,no,431,no,no,cellular,26,aug,73,17,-1,0,unknown,no,False
2201,25,technician,single,tertiary,no,777,yes,no,unknown,14,may,351,1,-1,0,unknown,no,False
2202,29,management,married,tertiary,no,199,yes,yes,unknown,7,may,1689,4,-1,0,unknown,yes,False
2203,35,technician,single,tertiary,no,3552,no,no,cellular,21,nov,267,1,-1,0,unknown,no,False
2204,49,services,married,secondary,no,47,no,no,unknown,5,may,234,2,-1,0,unknown,no,False
2205,41,admin.,divorced,secondary,no,3823,no,no,cellular,26,apr,234,10,-1,0,unknown,no,False
2206,32,management,married,tertiary,no,138,no,no,cellular,20,aug,94,4,-1,0,unknown,no,False
2207,29,admin.,single,secondary,no,1117,yes,no,unknown,8,may,77,2,-1,0,unknown,no,False
2208,28,blue-collar,married,secondary,no,1325,yes,no,cellular,15,may,242,1,-1,0,unknown,no,False
2209,59,retired,married,secondary,no,0,no,no,cellular,18,jul,247,4,-1,0,unknown,no,False
2210,34,entrepreneur,married,tertiary,no,4343,no,no,unknown,9,jun,85,4,-1,0,unknown,no,False
2211,55,management,divorced,tertiary,no,1598,no,no,cellular,22,aug,607,4,-1,0,unknown,no,False
2212,34,management,married,tertiary,no,3301,yes,no,cellular,17,jun,485,2,227,4,failure,yes,False
2213,24,student,single,secondary,no,822,no,no,cellular,27,oct,184,1,91,2,failure,yes,False
2214,42,technician,divorced,secondary,no,-280,yes,no,unknown,26,may,258,1,-1,0,unknown,no,False
2215,34,management,single,unknown,no,1534,yes,no,cellular,16,apr,156,1,147,7,other,no,False
2216,34,admin.,married,secondary,no,1671,no,no,unknown,21,may,160,1,-1,0,unknown,no,False
2217,51,self-employed,married,tertiary,no,2007,no,no,unknown,16,jun,1021,1,-1,0,unknown,no,False
2218,58,blue-collar,married,primary,no,0,yes,no,cellular,31,jul,5,25,-1,0,unknown,no,True
2219,44,technician,married,secondary,no,2776,yes,no,cellular,27,jan,701,1,-1,0,unknown,yes,False
2220,33,blue-collar,married,secondary,no,139,yes,yes,cellular,18,may,732,2,291,5,failure,yes,False
2221,34,management,married,tertiary,no,573,no,no,cellular,10,aug,122,1,-1,0,unknown,no,False
2222,34,admin.,married,secondary,no,475,yes,no,unknown,7,may,559,1,-1,0,unknown,no,False
2223,42,blue-collar,divorced,secondary,no,47,yes,yes,unknown,8,may,141,1,-1,0,unknown,no,False
2224,46,management,single,tertiary,no,2154,yes,no,cellular,21,jul,87,4,-1,0,unknown,no,False
2225,31,self-employed,single,tertiary,no,96,no,no,cellular,5,feb,577,1,-1,0,unknown,no,False
2226,39,entrepreneur,married,tertiary,no,83,yes,no,cellular,11,jul,193,2,-1,0,unknown,no,False
2227,34,management,single,tertiary,no,6766,no,no,cellular,28,aug,210,5,-1,0,unknown,no,False
2228,47,technician,married,secondary,no,3973,no,no,cellular,6,aug,732,2,-1,0,unknown,no,False
2229,42,services,divorced,secondary,no,372,yes,yes,unknown,6,may,121,2,-1,0,unknown,no,False
2230,48,blue-collar,single,secondary,no,-552,no,yes,cellular,21,nov,150,2,-1,0,unknown,no,False
2231,30,self-employed,single,tertiary,no,48,no,no,cellular,21,nov,140,1,-1,0,unknown,no,False
2232,38,technician,married,secondary,no,7696,yes,no,cellular,20,nov,386,2,-1,0,unknown,no,False
2233,24,services,married,secondary,no,4500,yes,no,cellular,11,may,733,2,-1,0,unknown,yes,False
2234,34,technician,married,secondary,no,1,yes,no,cellular,19,nov,108,1,-1,0,unknown,no,False
2235,46,management,single,tertiary,no,46,no,yes,cellular,17,nov,80,1,152,1,failure,no,False
2236,32,admin.,divorced,secondary,yes,-18,yes,no,unknown,12,may,155,3,-1,0,unknown,no,False
2237,46,services,married,secondary,no,451,yes,yes,cellular,13,may,389,4,-1,0,unknown,no,False
2238,26,self-employed,married,tertiary,no,479,yes,no,cellular,9,feb,133,3,-1,0,unknown,no,False
2239,42,blue-collar,married,secondary,no,0,yes,no,cellular,21,nov,328,6,-1,0,unknown,no,False
2240,50,technician,married,secondary,no,1130,yes,no,cellular,23,jul,119,2,-1,0,unknown,no,False
2241,41,blue-collar,married,primary,no,389,yes,no,unknown,16,jun,87,6,-1,0,unknown,no,True
2242,34,admin.,single,secondary,no,10,no,yes,cellular,18,nov,162,1,173,3,failure,no,False
2243,32,services,married,secondary,no,401,yes,no,unknown,15,may,294,2,-1,0,unknown,no,False
2244,58,housemaid,single,tertiary,no,145,yes,yes,cellular,16,jul,128,2,-1,0,unknown,no,False
2245,45,technician,married,secondary,no,115,yes,no,cellular,6,may,108,1,-1,0,unknown,no,False
2246,28,admin.,single,secondary,no,89,yes,yes,cellular,6,feb,172,2,-1,0,unknown,no,False
2247,35,technician,married,secondary,no,94,yes,yes,unknown,14,may,208,5,-1,0,unknown,no,False
2248,39,services,married,secondary,no,1438,yes,no,unknown,20,may,212,2,-1,0,unknown,no,False
2249,49,unemployed,divorced,tertiary,no,780,no,no,cellular,8,nov,148,1,871,2,failure,no,False
2250,50,management,married,tertiary,no,207,yes,no,cellular,4,feb,99,1,-1,0,unknown,no,False
2251,37,management,married,tertiary,no,238,no,no,cellular,3,feb,185,1,92,1,success,yes,False
2252,45,blue-collar,married,primary,no,2433,no,no,cellular,6,aug,133,2,-1,0,unknown,no,True
2253,30,housemaid,single,secondary,no,1924,no,no,cellular,6,feb,170,1,-1,0,unknown,no,False
2254,48,unemployed,married,tertiary,no,-471,yes,no,unknown,19,may,668,7,-1,0,unknown,no,False
2255,36,management,single,tertiary,no,1531,yes,no,cellular,8,may,81,3,170,1,failure,no,False
2256,41,management,single,secondary,no,764,no,no,cellular,12,jun,230,2,-1,0,unknown,no,False
2257,55,blue-collar,married,secondary,no,383,no,no,unknown,5,may,287,1,-1,0,unknown,no,False
2258,70,retired,married,primary,no,3782,no,no,cellular,16,mar,618,1,-1,0,unknown,no,True
2259,41,management,married,tertiary,no,326,yes,no,cellular,5,may,788,1,-1,0,unknown,yes,False
2260,47,services,divorced,secondary,no,691,no,no,cellular,6,feb,285,6,-1,0,unknown,no,False
2261,34,technician,single,secondary,no,0,no,no,cellular,21,aug,163,2,-1,0,unknown,no,False
2262,33,management,single,tertiary,no,99,no,no,cellular,8,jul,159,1,-1,0,unknown,no,False
2263,58,retired,married,secondary,no,502,yes,no,cellular,12,may,197,2,370,3,failure,no,False
2264,51,management,married,tertiary,no,-15,no,no,cellular,25,jul,212,2,-1,0,unknown,no,False
2265,45,management,married,tertiary,no,1929,yes,no,unknown,29,may,44,15,-1,0,unknown,no,False
2266,55,admin.,married,secondary,no,0,no,no,cellular,23,sep,180,2,238,3,success,no,False
2267,30,blue-collar,single,primary,no,185,no,no,unknown,26,jun,11,1,-1,0,unknown,no,True
2268,33,management,single,secondary,no,-424,yes,no,unknown,26,may,863,1,-1,0,unknown,no,False
2269,27,services,single,secondary,no,0,yes,no,unknown,7,may,388,7,-1,0,unknown,no,False
2270,59,retired,married,secondary,no,319,yes,no,unknown,5,may,143,3,-1,0,unknown,no,False
2271,34,management,single,tertiary,no,171,yes,no,cellular,7,may,191,1,294,1,failure,no,False
2272,47,technician,divorced,tertiary,no,-1148,yes,yes,unknown,27,may,62,2,-1,0,unknown,no,False
2273,44,blue-collar,married,primary,no,-11,yes,no,unknown,9,may,13,1,-1,0,unknown,no,True
2274,35,admin.,single,secondary,no,0,yes,no,cellular,13,may,1073,1,-1,0,unknown,yes,False
2275,45,management,married,tertiary,no,-206,yes,no,cellular,6,may,337,2,-1,0,unknown,no,False
2276,42,blue-collar,married,primary,no,704,yes,yes,telephone,31,jul,88,10,-1,0,unknown,no,True
2277,38,technician,married,secondary,no,1931,no,no,cellular,2,jun,167,1,298,10,other,no,False
2278,34,technician,single,secondary,no,943,no,no,cellular,29,aug,96,4,-1,0,unknown,no,False
2279,35,technician,married,secondary,no,327,yes,no,cellular,13,apr,537,3,-1,0,unknown,no,False
2280,29,management,single,secondary,no,-105,yes,no,unknown,27,may,5,3,-1,0,unknown,no,False
2281,58,retired,married,secondary,no,983,no,no,cellular,5,aug,139,1,-1,0,unknown,no,False
2282,44,blue-collar,single,primary,no,787,yes,no,unknown,30,may,570,2,-1,0,unknown,no,True
2283,45,entrepreneur,married,tertiary,no,0,yes,no,cellular,29,jul,100,3,-1,0,unknown,no,False
2284,43,blue-collar,married,secondary,no,3060,yes,no,unknown,15,may,253,2,-1,0,unknown,no,False
2285,44,services,married,secondary,no,5780,yes,no,cellular,1,apr,525,2,-1,0,unknown,no,False
2286,30,technician,single,secondary,no,790,no,no,cellular,20,aug,696,3,-1,0,unknown,no,False
2287,38,unemployed,married,tertiary,no,1449,no,no,unknown,26,may,535,6,-1,0,unknown,no,False
2288,50,technician,married,secondary,no,1412,no,no,cellular,6,aug,131,3,-1,0,unknown,no,False
2289,21,student,single,secondary,no,681,no,no,unknown,20,aug,6,1,-1,0,unknown,no,False
2290,38,entrepreneur,married,tertiary,no,228,yes,no,cellular,5,feb,105,1,-1,0,unknown,no,False
2291,42,admin.,married,secondary,no,0,no,no,unknown,19,jun,370,1,-1,0,unknown,no,False
2292,45,technician,single,tertiary,no,2087,no,no,cellular,29,aug,29,14,-1,0,unknown,no,False
2293,34,entrepreneur,married,secondary,no,2,yes,yes,cellular,5,may,184,1,167,6,failure,no,False
2294,48,technician,married,secondary,no,197,no,yes,cellular,3,feb,47,2,222,3,other,no,False
2295,34,services,married,secondary,no,0,no,yes,unknown,2,jul,193,4,-1,0,unknown,no,False
2296,32,blue-collar,married,secondary,no,1905,yes,no,cellular,16,jul,709,2,-1,0,unknown,yes,False
2297,35,technician,married,tertiary,no,118,no,no,cellular,6,aug,358,2,-1,0,unknown,no,False
2298,39,entrepreneur,married,tertiary,no,2644,yes,no,unknown,20,may,253,1,-1,0,unknown,no,False
2299,36,self-employed,married,tertiary,no,16430,yes,no,unknown,6,jun,197,3,-1,0,unknown,no,False
2300,35,technician,married,secondary,no,13,no,no,cellular,22,aug,94,2,-1,0,unknown,no,False
2301,57,services,divorced,secondary,no,14,no,yes,cellular,22,jul,445,2,-1,0,unknown,no,False
2302,28,technician,single,secondary,no,769,yes,no,cellular,15,may,153,1,371,2,failure,no,False
2303,43,admin.,married,unknown,no,3485,no,no,unknown,18,jun,113,1,-1,0,unknown,no,False
2304,57,management,married,secondary,no,139,no,no,cellular,17,aug,80,1,-1,0,unknown,no,False
2305,34,services,divorced,secondary,no,202,yes,no,unknown,15,may,318,1,-1,0,unknown,no,False
2306,36,technician,married,tertiary,no,6,yes,no,cellular,27,jan,100,1,435,1,failure,no,False
2307,47,management,divorced,tertiary,no,2515,no,no,unknown,20,jun,40,3,-1,0,unknown,no,False
2308,36,management,divorced,tertiary,no,5195,yes,no,unknown,2,jun,55,25,-1,0,unknown,no,False
2309,33,management,married,tertiary,no,2098,no,no,cellular,20,nov,67,1,-1,0,unknown,no,False
2310,57,management,married,tertiary,no,320,no,no,cellular,7,aug,76,2,-1,0,unknown,no,False
2311,57,management,married,tertiary,no,3431,yes,no,unknown,16,may,73,1,-1,0,unknown,no,False
2312,34,admin.,married,secondary,no,50,yes,no,unknown,20,may,89,2,-1,0,unknown,no,False
2313,51,housemaid,divorced,tertiary,no,370,yes,no,cellular,19,aug,109,3,-1,0,unknown,no,False
2314,54,blue-collar,divorced,primary,no,-182,no,no,cellular,9,jul,98,1,-1,0,unknown,no,True
2315,52,self-employed,single,tertiary,no,1623,yes,no,unknown,5,jun,21,17,-1,0,unknown,no,False
2316,43,entrepreneur,married,tertiary,no,13342,yes,no,cellular,18,nov,465,1,-1,0,unknown,no,False
2317,58,retired,single,primary,no,6570,no,no,cellular,21,jul,106,3,-1,0,unknown,no,True
2318,53,admin.,married,secondary,no,225,yes,no,cellular,20,apr,304,1,340,1,failure,no,False
2319,44,management,married,secondary,no,-665,no,no,cellular,30,jul,342,3,-1,0,unknown,no,False
2320,29,management,single,tertiary,no,0,no,no,unknown,16,may,16,25,-1,0,unknown,no,False
2321,27,services,single,secondary,no,54,yes,no,unknown,28,may,543,2,-1,0,unknown,yes,False
2322,35,blue-collar,married,primary,no,46,no,no,cellular,8,jul,338,3,-1,0,unknown,no,True
2323,40,self-employed,married,secondary,no,2,no,no,cellular,22,aug,197,5,-1,0,unknown,no,False
2324,34,blue-collar,married,secondary,no,103,yes,yes,unknown,8,may,956,2,-1,0,unknown,no,False
2325,38,admin.,single,secondary,no,883,yes,no,cellular,12,may,95,1,327,9,other,no,False
2326,32,services,married,secondary,no,55,yes,no,unknown,15,may,546,9,-1,0,unknown,no,False
2327,41,admin.,married,secondary,no,8238,yes,yes,unknown,30,may,124,4,-1,0,unknown,no,False
2328,25,blue-collar,single,secondary,no,913,yes,no,cellular,7,jul,113,4,-1,0,unknown,no,False
2329,38,blue-collar,divorced,secondary,no,595,yes,no,cellular,7,may,245,3,-1,0,unknown,no,False
2330,26,technician,single,secondary,no,7,yes,no,cellular,22,jul,188,2,-1,0,unknown,no,False
2331,37,technician,single,tertiary,no,1661,no,no,cellular,19,aug,199,5,-1,0,unknown,no,False
2332,30,management,married,tertiary,no,102,yes,no,cellular,5,apr,470,7,426,3,other,yes,False
2333,36,services,married,secondary,no,338,no,no,unknown,14,may,90,1,-1,0,unknown,no,False
2334,33,management,married,secondary,no,3132,yes,no,unknown,23,may,350,5,-1,0,unknown,no,False
2335,33,admin.,single,tertiary,no,490,yes,no,cellular,7,may,31,1,363,2,failure,no,False
2336,35,management,married,tertiary,no,2682,yes,no,cellular,9,jul,156,1,-1,0,unknown,no,False
2337,24,services,married,tertiary,no,0,yes,no,unknown,27,may,299,1,-1,0,unknown,no,False
2338,29,unemployed,married,secondary,no,596,no,no,cellular,30,jan,510,2,-1,0,unknown,no,False
2339,54,blue-collar,married,secondary,no,2059,yes,no,cellular,25,aug,177,4,-1,0,unknown,no,False
2340,27,admin.,married,secondary,no,132,no,no,cellular,13,oct,123,2,-1,0,unknown,no,False
2341,34,management,married,secondary,no,0,no,no,cellular,2,feb,270,1,-1,0,unknown,no,False
2342,39,blue-collar,married,primary,no,385,yes,no,unknown,16,may,225,4,-1,0,unknown,no,True
2343,38,management,married,tertiary,no,223,no,no,cellular,28,jan,63,1,-1,0,unknown,no,False
2344,37,management,married,tertiary,no,0,yes,no,unknown,3,jun,247,13,-1,0,unknown,no,False
2345,26,services,single,secondary,no,512,yes,yes,cellular,30,jan,206,5,239,3,failure,no,False
2346,36,entrepreneur,married,tertiary,no,1169,yes,no,unknown,6,may,168,2,-1,0,unknown,no,False
2347,35,management,single,tertiary,no,71,yes,no,unknown,21,may,836,12,-1,0,unknown,no,False
2348,30,management,single,tertiary,no,940,no,no,cellular,8,aug,131,2,-1,0,unknown,no,False
2349,25,technician,single,secondary,no,-80,yes,yes,unknown,3,jun,89,1,-1,0,unknown,no,False
2350,34,technician,married,secondary,no,0,yes,no,cellular,29,aug,116,4,-1,0,unknown,no,False
2351,52,unknown,married,unknown,no,1317,no,no,unknown,12,jun,58,1,-1,0,unknown,no,False
2352,39,admin.,married,secondary,no,179,no,no,unknown,6,sep,36,1,-1,0,unknown,no,False
2353,34,management,married,secondary,no,1007,yes,no,cellular,21,jul,240,2,-1,0,unknown,no,False
2354,34,management,single,secondary,no,0,no,no,cellular,22,aug,132,4,-1,0,unknown,no,False
2355,30,services,married,secondary,no,1286,yes,yes,cellular,17,jul,544,1,-1,0,unknown,no,False
2356,33,services,married,secondary,no,804,yes,yes,unknown,8,may,266,1,-1,0,unknown,no,False
2357,30,student,single,secondary,no,4,no,no,cellular,4,feb,443,2,-1,0,unknown,no,False
2358,51,blue-collar,married,primary,no,0,yes,no,cellular,10,jul,324,1,-1,0,unknown,no,True
2359,36,services,single,secondary,no,417,yes,no,cellular,6,feb,15,10,207,3,failure,no,False
2360,48,blue-collar,married,primary,no,1678,no,no,cellular,28,jan,263,2,-1,0,unknown,no,True
2361,37,services,divorced,secondary,no,532,yes,no,unknown,11,jun,199,1,-1,0,unknown,no,False
2362,58,management,married,secondary,no,407,yes,no,cellular,29,jul,145,2,-1,0,unknown,no,False
2363,56,management,divorced,tertiary,no,659,no,yes,cellular,2,jun,56,1,-1,0,unknown,no,False
2364,34,blue-collar,married,secondary,no,393,yes,no,cellular,5,may,11,9,-1,0,unknown,no,False
2365,33,admin.,divorced,secondary,no,661,yes,no,cellular,18,nov,411,1,173,2,other,no,False
2366,26,services,single,secondary,no,0,no,no,cellular,29,jul,165,23,-1,0,unknown,no,False
2367,40,management,single,unknown,no,838,yes,no,unknown,12,may,619,3,-1,0,unknown,no,False
2368,35,services,married,secondary,no,195,yes,no,cellular,17,apr,203,1,-1,0,unknown,no,False
2369,45,entrepreneur,married,secondary,no,68,yes,no,unknown,7,may,254,1,-1,0,unknown,no,False
2370,37,technician,single,secondary,no,-242,yes,no,cellular,13,aug,1149,6,-1,0,unknown,yes,False
2371,35,management,divorced,tertiary,no,321,yes,no,unknown,9,may,189,1,-1,0,unknown,no,False
2372,43,services,single,secondary,no,3403,yes,no,cellular,12,nov,707,2,97,2,success,yes,False
2373,28,blue-collar,married,secondary,no,8,yes,no,cellular,15,may,196,1,-1,0,unknown,no,False
2374,32,blue-collar,divorced,secondary,no,739,yes,no,unknown,9,may,171,1,-1,0,unknown,no,False
2375,26,unemployed,single,secondary,no,622,no,no,cellular,28,jan,1451,2,-1,0,unknown,yes,False
2376,35,services,married,secondary,no,152,yes,no,unknown,2,jun,563,1,-1,0,unknown,yes,False
2377,35,technician,single,secondary,no,2,no,no,cellular,11,aug,239,4,-1,0,unknown,no,False
2378,39,blue-collar,married,secondary,no,1439,yes,no,telephone,28,jul,73,6,-1,0,unknown,no,False
2379,42,blue-collar,divorced,secondary,no,1491,yes,no,cellular,6,may,203,2,334,2,failure,no,False
2380,32,technician,single,secondary,no,6402,yes,no,cellular,6,may,158,1,167,1,success,no,False
2381,30,unemployed,married,secondary,no,1210,no,no,cellular,9,jul,100,4,-1,0,unknown,no,False
2382,26,management,single,tertiary,no,122,no,yes,cellular,8,jul,160,1,-1,0,unknown,no,False
2383,30,student,single,secondary,no,0,yes,no,cellular,19,nov,661,1,-1,0,unknown,no,False
2384,32,management,married,tertiary,no,62,yes,no,cellular,14,may,166,1,-1,0,unknown,no,False
2385,47,services,married,secondary,no,3333,yes,yes,cellular,29,jul,114,2,-1,0,unknown,no,False
2386,33,technician,married,tertiary,no,16992,yes,no,unknown,29,may,58,1,-1,0,unknown,no,False
2387,57,blue-collar,married,primary,no,23,yes,no,telephone,31,jul,25,8,-1,0,unknown,no,True
2388,35,admin.,married,secondary,no,0,yes,no,cellular,7,may,121,2,-1,0,unknown,no,False
2389,53,technician,married,tertiary,no,6072,no,yes,unknown,16,jun,226,4,-1,0,unknown,no,False
2390,24,retired,single,secondary,no,366,no,yes,unknown,16,may,234,2,-1,0,unknown,no,False
2391,54,management,divorced,tertiary,no,0,no,yes,cellular,10,jul,88,1,-1,0,unknown,no,False
2392,31,management,married,tertiary,no,1343,yes,yes,unknown,21,may,85,1,-1,0,unknown,no,False
2393,41,entrepreneur,married,secondary,no,2105,yes,no,cellular,18,nov,134,1,-1,0,unknown,no,False
2394,44,unknown,married,secondary,no,2319,no,no,cellular,4,aug,251,3,-1,0,unknown,no,False
2395,35,services,single,secondary,no,35,yes,no,cellular,14,may,152,1,-1,0,unknown,no,False
2396,30,management,married,tertiary,no,877,no,no,cellular,13,aug,202,1,83,5,failure,no,False
